Group_name,Kingdom,Phylum,Class,Order,Family,Genus,Species,SpeciesID,Comment
Collembola,Animalia,Arthropoda,Collembola,,,Lepidocyrtus,Lepidocyrtus extensus,Lep_ext,
Collembola,Animalia,Arthropoda,Collembola,,,Lepidocyrtus,Lepidocyrtus fimetarius,Lep_fim,
Collembola,Animalia,Arthropoda,Collembola,,,Lepidocyrtus,Lepidocyrtus fuscatus,Lep_fus,
Collembola,Animalia,Arthropoda,Collembola,,,Lepidocyrtus,Lepidocyrtus juliae,Lep_jul,
Collembola,Animalia,Arthropoda,Collembola,,,Lepidocyrtus,Lepidocyrtus lanuginosus,Lep_lan,
Collembola,Animalia,Arthropoda,Collembola,,,Lepidocyrtus,Lepidocyrtus lignorum,Lep_lig,
Collembola,Animalia,Arthropoda,Collembola,,,Lepidocyrtus,Lepidocyrtus lignorum,Lep_lig,
Collembola,Animalia,Arthropoda,Collembola,,,Lepidocyrtus,Lepidocyrtus lusitanicus,Lep_lus,
Collembola,Animalia,Arthropoda,Collembola,,,Lepidocyrtus,Lepidocyrtus medius,Lep_med,
Collembola,Animalia,Arthropoda,Collembola,,,Lepidocyrtus,Lepidocyrtus nigrescens,Lep_nig,
Collembola,Animalia,Arthropoda,Collembola,,,Lepidocyrtus,Lepidocyrtus octoculata,Lep_oct,
Collembola,Animalia,Arthropoda,Collembola,,,Lepidocyrtus,Lepidocyrtus pallidus,Lep_pal,
Collembola,Animalia,Arthropoda,Collembola,,,Lepidocyrtus,Lepidocyrtus paradoxus,Lep_par,
Collembola,Animalia,Arthropoda,Collembola,,,Lepidocyrtus,Lepidocyrtus parvidentatus,Lep_par,
Collembola,Animalia,Arthropoda,Collembola,,,Lepidocyrtus,Lepidocyrtus peisonis,Lep_pei,
Collembola,Animalia,Arthropoda,Collembola,,,Lepidocyrtus,Lepidocyrtus pictus,Lep_pic,
Collembola,Animalia,Arthropoda,Collembola,,,Lepidocyrtus,Lepidocyrtus ralumensis,Lep_ral,
Collembola,Animalia,Arthropoda,Collembola,,,Lepidocyrtus,Lepidocyrtus ruber,Lep_rub,
Collembola,Animalia,Arthropoda,Collembola,,,Lepidocyrtus,Lepidocyrtus serbicus,Lep_ser,
Collembola,Animalia,Arthropoda,Collembola,,,Lepidocyrtus,Lepidocyrtus tellecheae,Lep_tel,
Collembola,Animalia,Arthropoda,Collembola,,,Lepidocyrtus,Lepidocyrtus vexillosus,Lep_vex,
Collembola,Animalia,Arthropoda,Collembola,,,Lepidocyrtus,Lepidocyrtus violaceus,Lep_vio,
Collembola,Animalia,Arthropoda,Collembola,,,Lepidocyrtus,Lepidocyrtus weidneri,Lep_wei,
Collembola,Animalia,Arthropoda,Collembola,,,Lipothrix,Lipothrix bernardi,Lip_ber,
Collembola,Animalia,Arthropoda,Collembola,,,Lipothrix,Lipothrix italica,Lip_ita,
Collembola,Animalia,Arthropoda,Collembola,,,Lipothrix,Lipothrix lubbocki,Lip_lub,
Collembola,Animalia,Arthropoda,Collembola,,,Mackenziella,Mackenziella psocoides,Mac_pso,
Collembola,Animalia,Arthropoda,Collembola,,,Marcuzziella,Marcuzziella tripartita,Mar_tri,
Collembola,Animalia,Arthropoda,Collembola,,,Marisotoma,Marisotoma canaliculata,Mar_can,
Collembola,Animalia,Arthropoda,Collembola,,,Marisotoma,Marisotoma tenuicornis,Mar_ten,
Collembola,Animalia,Arthropoda,Collembola,,,Mastigoceras,Mastigoceras camponoti,Mas_cam,
Collembola,Animalia,Arthropoda,Collembola,,,Megalothorax,Megalothorax incertus,Meg_inc,
Collembola,Animalia,Arthropoda,Collembola,,,Megalothorax,Megalothorax minimus,Meg_min,
Collembola,Animalia,Arthropoda,Collembola,,,Mesaphorura,Mesaphorura atlantica,Mes_atl,
Collembola,Animalia,Arthropoda,Collembola,,,Mesaphorura,Mesaphorura betschi,Mes_bet,
Collembola,Animalia,Arthropoda,Collembola,,,Mesaphorura,Mesaphorura critica,Mes_cri,
Collembola,Animalia,Arthropoda,Collembola,,,Mesaphorura,Mesaphorura delamarei,Mes_del,
Collembola,Animalia,Arthropoda,Collembola,,,Mesaphorura,Mesaphorura florae,Mes_flo,
Collembola,Animalia,Arthropoda,Collembola,,,Mesaphorura,Mesaphorura hygrophila,Mes_hyg,
Collembola,Animalia,Arthropoda,Collembola,,,Mesaphorura,Mesaphorura hylophila,Mes_hyl,
Collembola,Animalia,Arthropoda,Collembola,,,Mesaphorura,Mesaphorura italica,Mes_ita,
Collembola,Animalia,Arthropoda,Collembola,,,Mesaphorura,Mesaphorura jarmilae,Mes_jar,
Collembola,Animalia,Arthropoda,Collembola,,,Mesaphorura,Mesaphorura jevanica,Mes_jev,
Collembola,Animalia,Arthropoda,Collembola,,,Mesaphorura,Mesaphorura jirii,Mes_jir,
Collembola,Animalia,Arthropoda,Collembola,,,Mesaphorura,Mesaphorura krausbaueri,Mes_kra,
Collembola,Animalia,Arthropoda,Collembola,,,Mesaphorura,Mesaphorura krausbaueri,Mes_kra,
Collembola,Animalia,Arthropoda,Collembola,,,Mesaphorura,Mesaphorura leitzaensis,Mes_lei,
Collembola,Animalia,Arthropoda,Collembola,,,Mesaphorura,Mesaphorura macrochaeta,Mes_mac,
Collembola,Animalia,Arthropoda,Collembola,,,Mesaphorura,Mesaphorura petterdassi,Mes_pet,
Collembola,Animalia,Arthropoda,Collembola,,,Mesaphorura,Mesaphorura pongei,Mes_pon,
Collembola,Animalia,Arthropoda,Collembola,,,Mesaphorura,Mesaphorura redondoi,Mes_red,
Collembola,Animalia,Arthropoda,Collembola,,,Mesaphorura,Mesaphorura rudolfi,Mes_rud,
Collembola,Animalia,Arthropoda,Collembola,,,Mesaphorura,Mesaphorura sensibilis,Mes_sen,
Collembola,Animalia,Arthropoda,Collembola,,,Mesaphorura,Mesaphorura simoni,Mes_sim,
Collembola,Animalia,Arthropoda,Collembola,,,Mesaphorura,Mesaphorura sylvatica,Mes_syl,
Collembola,Animalia,Arthropoda,Collembola,,,Mesaphorura,Mesaphorura sylvatica,Mes_syl,
Collembola,Animalia,Arthropoda,Collembola,,,Mesaphorura,Mesaphorura tenuisensillata,Mes_ten,
Collembola,Animalia,Arthropoda,Collembola,,,Mesaphorura,Mesaphorura yosii,Mes_yos,
Collembola,Animalia,Arthropoda,Collembola,,,Mesaphorura,Mesaphorura yosii,Mes_yos,
Collembola,Animalia,Arthropoda,Collembola,,,Mesentotoma,Mesentotoma dollfusi,Mes_dol,
Collembola,Animalia,Arthropoda,Collembola,,,Mesogastrura,Mesogastrura ojcoviensis,Mes_ojc,
Collembola,Animalia,Arthropoda,Collembola,,,Metaphorura,Metaphorura affinis,Met_aff,
Collembola,Animalia,Arthropoda,Collembola,,,Metaphorura,Metaphorura bipartita,Met_bip,
Collembola,Animalia,Arthropoda,Collembola,,,Metaphorura,Metaphorura denisi,Met_den,
Collembola,Animalia,Arthropoda,Collembola,,,Metaphorura,Metaphorura orestia,Met_ore,
Collembola,Animalia,Arthropoda,Collembola,,,Micranurida,Micranurida anophthalmica,Mic_ano,
Collembola,Animalia,Arthropoda,Collembola,,,Micranurida,Micranurida balta,Mic_bal,
Collembola,Animalia,Arthropoda,Collembola,,,Micranurida,Micranurida bescidica,Mic_bes,
Collembola,Animalia,Arthropoda,Collembola,,,Micranurida,Micranurida candida,Mic_can,
Collembola,Animalia,Arthropoda,Collembola,,,Micranurida,Micranurida forsslundi,Mic_for,
Collembola,Animalia,Arthropoda,Collembola,,,Micranurida,Micranurida hygrophila,Mic_hyg,
Collembola,Animalia,Arthropoda,Collembola,,,Micranurida,Micranurida papillosa,Mic_pap,
Collembola,Animalia,Arthropoda,Collembola,,,Micranurida,Micranurida pygmaea,Mic_pyg,
Collembola,Animalia,Arthropoda,Collembola,,,Micranurida,Micranurida sensillata,Mic_sen,
Collembola,Animalia,Arthropoda,Collembola,,,Micranurida,Micranurida spirillifera,Mic_spi,
Collembola,Animalia,Arthropoda,Collembola,,,Micranurophorus,Micranurophorus musci,Mic_mus,
Collembola,Animalia,Arthropoda,Collembola,,,Microgastrura,Microgastrura duodecimoculata,Mic_duo,
Collembola,Animalia,Arthropoda,Collembola,,,Micronella,Micronella porcus,Mic_por,
Collembola,Animalia,Arthropoda,Collembola,,,Mitchelliana,Mitchelliana hystrix,Mit_hys,
Collembola,Animalia,Arthropoda,Collembola,,,Monobella,Monobella calva,Mon_cal,
Collembola,Animalia,Arthropoda,Collembola,,,Monobella,Monobella grassei,Mon_gra,
Collembola,Animalia,Arthropoda,Collembola,,,Morulina,Morulina verrucosa,Mor_ver,
Collembola,Animalia,Arthropoda,Collembola,,,Mucrella,Mucrella acuminata,Muc_acu,
Collembola,Animalia,Arthropoda,Collembola,,,Mucrosomia,Mucrosomia garretti,Muc_gar,
Collembola,Animalia,Arthropoda,Collembola,,,NA,NA NA,NA_NA,
Collembola,Animalia,Arthropoda,Collembola,,,NA,NA NA,NA_NA,
Collembola,Animalia,Arthropoda,Collembola,,,Neanura,Neanura coronifera,Nea_cor,
Collembola,Animalia,Arthropoda,Collembola,,,Neanura,Neanura minuta,Nea_min,
Collembola,Animalia,Arthropoda,Collembola,,,Neanura,Neanura muscorum,Nea_mus,
Collembola,Animalia,Arthropoda,Collembola,,,Neanura,Neanura parva,Nea_par,
Collembola,Animalia,Arthropoda,Collembola,,,Neanura,Neanura pseudoparva,Nea_pse,
Collembola,Animalia,Arthropoda,Collembola,,,Neelides,Neelides minutus,Nee_min,
Collembola,Animalia,Arthropoda,Collembola,,,Neelus,Neelus murinus,Nee_mur,
Collembola,Animalia,Arthropoda,Collembola,,,Neonaphorura,Neonaphorura adulta,Neo_adu,
Collembola,Animalia,Arthropoda,Collembola,,,Neonaphorura,Neonaphorura duboscqi,Neo_dub,
Collembola,Animalia,Arthropoda,Collembola,,,Neonaphorura,Neonaphorura dungeri,Neo_dun,
Collembola,Animalia,Arthropoda,Collembola,,,Neonaphorura,Neonaphorura novemspina,Neo_nov,
Collembola,Animalia,Arthropoda,Collembola,,,Neotullbergia,Neotullbergia crassicuspis,Neo_cra,
Collembola,Animalia,Arthropoda,Collembola,,,Neotullbergia,Neotullbergia ramicuspis,Neo_ram,
Collembola,Animalia,Arthropoda,Collembola,,,Neotullbergia,Neotullbergia staudacheri,Neo_sta,
Collembola,Animalia,Arthropoda,Collembola,,,Neotullbergia,Neotullbergia tricuspis,Neo_tri,
Collembola,Animalia,Arthropoda,Collembola,,,Oligaphorura,Oligaphorura absoloni,Oli_abs,
Collembola,Animalia,Arthropoda,Collembola,,,Oligaphorura,Oligaphorura differens,Oli_dif,
Collembola,Animalia,Arthropoda,Collembola,,,Oligaphorura,Oligaphorura groenlandica,Oli_gro,
Collembola,Animalia,Arthropoda,Collembola,,,Oligaphorura,Oligaphorura multiperforata,Oli_mul,
Collembola,Animalia,Arthropoda,Collembola,,,Oligaphorura,Oligaphorura schoetti,Oli_sch,
Collembola,Animalia,Arthropoda,Collembola,,,Oligaphorura,Oligaphorura serratotuberculata,Oli_ser,
Collembola,Animalia,Arthropoda,Collembola,,,Oligaphorura,Oligaphorura ursi,Oli_urs,
Collembola,Animalia,Arthropoda,Collembola,,,Oncopodura,Oncopodura Carl,Onc_Car,
Collembola,Animalia,Arthropoda,Collembola,,,Oncopodura,Oncopodura crassicornis,Onc_cra,
Collembola,Animalia,Arthropoda,Collembola,,,Oncopodura,Oncopodura reyersdorfensis,Onc_rey,
Collembola,Animalia,Arthropoda,Collembola,,,Onychiuroides,Onychiuroides cavernicolus,Ony_cav,
Collembola,Animalia,Arthropoda,Collembola,,,Onychiuroides,Onychiuroides granulosus,Ony_gra,
Collembola,Animalia,Arthropoda,Collembola,,,Onychiuroides,Onychiuroides pseudogranulosus,Ony_pse,
Collembola,Animalia,Arthropoda,Collembola,,,Onychiuroides,Onychiuroides subgranulosus,Ony_sub,
Collembola,Animalia,Arthropoda,Collembola,,,Onychiuroides,Onychiuroides vornatscheri,Ony_vor,
Collembola,Animalia,Arthropoda,Collembola,,,Onychiurus,Onychiurus ambulans,Ony_amb,
Collembola,Animalia,Arthropoda,Collembola,,,Onychiurus,Onychiurus ariegicus,Ony_ari,
Collembola,Animalia,Arthropoda,Collembola,,,Onychiurus,Onychiurus armatus,Ony_arm,
Collembola,Animalia,Arthropoda,Collembola,,,Onychiurus,Onychiurus cadaverinus,Ony_cad,
Collembola,Animalia,Arthropoda,Collembola,,,Onychiurus,Onychiurus circulans,Ony_cir,
Collembola,Animalia,Arthropoda,Collembola,,,Onychiurus,Onychiurus dissimulans,Ony_dis,
Collembola,Animalia,Arthropoda,Collembola,,,Onychiurus,Onychiurus hussoni,Ony_hus,
Collembola,Animalia,Arthropoda,Collembola,,,Onychiurus,Onychiurus insinuans,Ony_ins,
Collembola,Animalia,Arthropoda,Collembola,,,Onychiurus,Onychiurus rectospinatus,Ony_rec,
Collembola,Animalia,Arthropoda,Collembola,,,Onychiurus,Onychiurus scotarius,Ony_sco,
Collembola,Animalia,Arthropoda,Collembola,,,Onychiurus,Onychiurus sublegans,Ony_sub,
Collembola,Animalia,Arthropoda,Collembola,,,Orchesella,Orchesella albofasciata,Orc_alb,
Collembola,Animalia,Arthropoda,Collembola,,,Orchesella,Orchesella alticola,Orc_alt,
Collembola,Animalia,Arthropoda,Collembola,,,Orchesella,Orchesella bifasciata,Orc_bif,
Collembola,Animalia,Arthropoda,Collembola,,,Orchesella,Orchesella bulgarica,Orc_bul,
Collembola,Animalia,Arthropoda,Collembola,,,Orchesella,Orchesella cincta,Orc_cin,
Collembola,Animalia,Arthropoda,Collembola,,,Orchesella,Orchesella devergens,Orc_dev,
Collembola,Animalia,Arthropoda,Collembola,,,Orchesella,Orchesella flavescens,Orc_fla,
Collembola,Animalia,Arthropoda,Collembola,,,Orchesella,Orchesella frontimaculata,Orc_fro,
Collembola,Animalia,Arthropoda,Collembola,,,Orchesella,Orchesella lineata,Orc_lin,
Collembola,Animalia,Arthropoda,Collembola,,,Orchesella,Orchesella longifasciata,Orc_lon,
Collembola,Animalia,Arthropoda,Collembola,,,Orchesella,Orchesella montana,Orc_mon,
Collembola,Animalia,Arthropoda,Collembola,,,Orchesella,Orchesella multifasciata,Orc_mul,
Collembola,Animalia,Arthropoda,Collembola,,,Orchesella,Orchesella quinquefasciata,Orc_qui,
Collembola,Animalia,Arthropoda,Collembola,,,Orchesella,Orchesella spectabilis,Orc_spe,
Collembola,Animalia,Arthropoda,Collembola,,,Orchesella,Orchesella villosa,Orc_vil,
Collembola,Animalia,Arthropoda,Collembola,,,Orchesella,Orchesella xerothermica,Orc_xer,
Collembola,Animalia,Arthropoda,Collembola,,,Orenius,Orenius parvus,Ore_par,
Collembola,Animalia,Arthropoda,Collembola,,,Orthonychiurus,Orthonychiurus folsomi,Ort_fol,
Collembola,Animalia,Arthropoda,Collembola,,,Orthonychiurus,Orthonychiurus rectopapillatus,Ort_rec,
Collembola,Animalia,Arthropoda,Collembola,,,Pachyotoma,Pachyotoma crassicauda,Pac_cra,
Collembola,Animalia,Arthropoda,Collembola,,,Pachyotoma,Pachyotoma topsenti,Pac_top,
Collembola,Animalia,Arthropoda,Collembola,,,Paranura,Paranura sexpunctata,Par_sex,
Collembola,Animalia,Arthropoda,Collembola,,,Paratullbergia,Paratullbergia callipygos,Par_cal,
Collembola,Animalia,Arthropoda,Collembola,,,Paratullbergia,Paratullbergia macdougalli,Par_mac,
Collembola,Animalia,Arthropoda,Collembola,,,Paraxenylla,Paraxenylla affiniformis,Par_aff,
Collembola,Animalia,Arthropoda,Collembola,,,Parisotoma,Parisotoma agrelli,Par_agr,
Collembola,Animalia,Arthropoda,Collembola,,,Parisotoma,Parisotoma ekmani,Par_ekm,
Collembola,Animalia,Arthropoda,Collembola,,,Parisotoma,Parisotoma notabilis,Par_not,
Collembola,Animalia,Arthropoda,Collembola,,,Plutomurus,Plutomurus carpaticus,Plu_car,
Collembola,Animalia,Arthropoda,Collembola,,,Plutomurus,Plutomurus unidentatus,Plu_uni,
Collembola,Animalia,Arthropoda,Collembola,,,Podura,Podura aquatica,Pod_aqu,
Collembola,Animalia,Arthropoda,Collembola,,,Pogonognathellus,Pogonognathellus flavescens,Pog_fla,
Collembola,Animalia,Arthropoda,Collembola,,,Pogonognathellus,Pogonognathellus longicornis,Pog_lon,
Collembola,Animalia,Arthropoda,Collembola,,,Pratanurida,Pratanurida boerneri,Pra_boe,
Collembola,Animalia,Arthropoda,Collembola,,,Pratanurida,Pratanurida cassagnaui,Pra_cas,
Collembola,Animalia,Arthropoda,Collembola,,,Proctostephanus,Proctostephanus madeirensis,Pro_mad,
Collembola,Animalia,Arthropoda,Collembola,,,Proisotoma,Proisotoma admaritima,Pro_adm,
Collembola,Animalia,Arthropoda,Collembola,,,Proisotoma,Proisotoma armeriae,Pro_arm,
Collembola,Animalia,Arthropoda,Collembola,,,Proisotoma,Proisotoma brevidens,Pro_bre,
Collembola,Animalia,Arthropoda,Collembola,,,Proisotoma,Proisotoma clavipila,Pro_cla,
Collembola,Animalia,Arthropoda,Collembola,,,Proisotoma,Proisotoma coeca,Pro_coe,
Collembola,Animalia,Arthropoda,Collembola,,,Proisotoma,Proisotoma dottrensi,Pro_dot,
Collembola,Animalia,Arthropoda,Collembola,,,Proisotoma,Proisotoma minima,Pro_min,
Collembola,Animalia,Arthropoda,Collembola,,,Proisotoma,Proisotoma minuta,Pro_min,
Collembola,Animalia,Arthropoda,Collembola,,,Proisotoma,Proisotoma nova,Pro_nov,
Collembola,Animalia,Arthropoda,Collembola,,,Proisotoma,Proisotoma ripicola,Pro_rip,
Collembola,Animalia,Arthropoda,Collembola,,,Proisotoma,Proisotoma subminuta,Pro_sub,
Collembola,Animalia,Arthropoda,Collembola,,,Proisotomodes,Proisotomodes bipunctatus,Pro_bip,
Collembola,Animalia,Arthropoda,Collembola,,,Proisotomodes,Proisotomodes debilis,Pro_deb,
Collembola,Animalia,Arthropoda,Collembola,,,Pronura,Pronura amazonica,Pro_ama,
Collembola,Animalia,Arthropoda,Collembola,,,Prorastriopes,Prorastriopes spathaceus,Pro_spa,
Collembola,Animalia,Arthropoda,Collembola,,,Prorastriopes,Prorastriopes venezuelae,Pro_ven,
Collembola,Animalia,Arthropoda,Collembola,,,Protachorutes,Protachorutes pyrenaeus,Pro_pyr,
Collembola,Animalia,Arthropoda,Collembola,,,Protaphorura,Protaphorura armata,Pro_arm,
Collembola,Animalia,Arthropoda,Collembola,,,Protaphorura,Protaphorura aurantiaca,Pro_aur,
Collembola,Animalia,Arthropoda,Collembola,,,Protaphorura,Protaphorura austriaca,Pro_aus,
Collembola,Animalia,Arthropoda,Collembola,,,Protaphorura,Protaphorura bicampata,Pro_bic,
Collembola,Animalia,Arthropoda,Collembola,,,Protaphorura,Protaphorura boedvarssoni,Pro_boe,
Collembola,Animalia,Arthropoda,Collembola,,,Protaphorura,Protaphorura campata,Pro_cam,
Collembola,Animalia,Arthropoda,Collembola,,,Protaphorura,Protaphorura cancellata,Pro_can,
Collembola,Animalia,Arthropoda,Collembola,,,Protaphorura,Protaphorura eichhorni,Pro_eic,
Collembola,Animalia,Arthropoda,Collembola,,,Protaphorura,Protaphorura fimata,Pro_fim,
Collembola,Animalia,Arthropoda,Collembola,,,Protaphorura,Protaphorura gisini,Pro_gis,
Collembola,Animalia,Arthropoda,Collembola,,,Protaphorura,Protaphorura glebata,Pro_gle,
Collembola,Animalia,Arthropoda,Collembola,,,Protaphorura,Protaphorura islandica,Pro_isl,
Collembola,Animalia,Arthropoda,Collembola,,,Protaphorura,Protaphorura levantina,Pro_lev,
Collembola,Animalia,Arthropoda,Collembola,,,Protaphorura,Protaphorura macfadyeni,Pro_mac,
Collembola,Animalia,Arthropoda,Collembola,,,Protaphorura,Protaphorura meridiata,Pro_mer,
Collembola,Animalia,Arthropoda,Collembola,,,Protaphorura,Protaphorura octopunctata,Pro_oct,
Collembola,Animalia,Arthropoda,Collembola,,,Protaphorura,Protaphorura orthacantha,Pro_ort,
Collembola,Animalia,Arthropoda,Collembola,,,Protaphorura,Protaphorura pannonica,Pro_pan,
Collembola,Animalia,Arthropoda,Collembola,,,Protaphorura,Protaphorura parallata,Pro_par,
Collembola,Animalia,Arthropoda,Collembola,,,Protaphorura,Protaphorura pseudocellata,Pro_pse,
Collembola,Animalia,Arthropoda,Collembola,,,Protaphorura,Protaphorura pseudovanderdrifti,Pro_pse,
Collembola,Animalia,Arthropoda,Collembola,,,Protaphorura,Protaphorura quadriocellata,Pro_qua,
Collembola,Animalia,Arthropoda,Collembola,,,Protaphorura,Protaphorura sakatoi,Pro_sak,
Collembola,Animalia,Arthropoda,Collembola,,,Protaphorura,Protaphorura stiriaca,Pro_sti,
Collembola,Animalia,Arthropoda,Collembola,,,Protaphorura,Protaphorura stogovi,Pro_sto,
Collembola,Animalia,Arthropoda,Collembola,,,Protaphorura,Protaphorura subnemorata,Pro_sub,
Collembola,Animalia,Arthropoda,Collembola,,,Protaphorura,Protaphorura subuliginata,Pro_sub,
Collembola,Animalia,Arthropoda,Collembola,,,Protaphorura,Protaphorura svontoernei,Pro_svo,
Collembola,Animalia,Arthropoda,Collembola,,,Protaphorura,Protaphorura tricampata,Pro_tri,
Collembola,Animalia,Arthropoda,Collembola,,,Protaphorura,Protaphorura trivontoernei,Pro_tri,
Collembola,Animalia,Arthropoda,Collembola,,,Protaphorura,Protaphorura vontoernei,Pro_von,
Collembola,Animalia,Arthropoda,Collembola,,,Pseudachorudina,Pseudachorudina dahli,Pse_dah,
Collembola,Animalia,Arthropoda,Collembola,,,Pseudachorudina,Pseudachorudina meridionalis,Pse_mer,
Collembola,Animalia,Arthropoda,Collembola,,,Pseudachorutella,Pseudachorutella asigillata,Pse_asi,
Collembola,Animalia,Arthropoda,Collembola,,,Pseudachorutes,Pseudachorutes corticicolus,Pse_cor,
Collembola,Animalia,Arthropoda,Collembola,,,Pseudachorutes,Pseudachorutes crassus,Pse_cra,
Collembola,Animalia,Arthropoda,Collembola,,,Pseudachorutes,Pseudachorutes dubius,Pse_dub,
Collembola,Animalia,Arthropoda,Collembola,,,Pseudachorutes,Pseudachorutes laricis,Pse_lar,
Collembola,Animalia,Arthropoda,Collembola,,,Pseudachorutes,Pseudachorutes palmiensis,Pse_pal,
Collembola,Animalia,Arthropoda,Collembola,,,Pseudachorutes,Pseudachorutes parvulus,Pse_par,
Collembola,Animalia,Arthropoda,Collembola,,,Pseudachorutes,Pseudachorutes pratensis,Pse_pra,
Collembola,Animalia,Arthropoda,Collembola,,,Pseudachorutes,Pseudachorutes subcrassus,Pse_sub,
Collembola,Animalia,Arthropoda,Collembola,,,Pseudanurophorus,Pseudanurophorus alticolus,Pse_alt,
Collembola,Animalia,Arthropoda,Collembola,,,Pseudanurophorus,Pseudanurophorus binoculatus,Pse_bin,
Collembola,Animalia,Arthropoda,Collembola,,,Pseudanurophorus,Pseudanurophorus boerneri,Pse_boe,
Collembola,Animalia,Arthropoda,Collembola,,,Pseudanurophorus,Pseudanurophorus isotoma,Pse_iso,
Collembola,Animalia,Arthropoda,Collembola,,,Pseudisotoma,Pseudisotoma monochaeta,Pse_mon,
Collembola,Animalia,Arthropoda,Collembola,,,Pseudisotoma,Pseudisotoma sensibilis,Pse_sen,
Collembola,Animalia,Arthropoda,Collembola,,,Pseudosinella,Pseudosinella aelleni,Pse_ael,
Collembola,Animalia,Arthropoda,Collembola,,,Pseudosinella,Pseudosinella alba,Pse_alb,
Collembola,Animalia,Arthropoda,Collembola,,,Pseudosinella,Pseudosinella albida,Pse_alb,
Collembola,Animalia,Arthropoda,Collembola,,,Pseudosinella,Pseudosinella binoculata,Pse_bin,
Collembola,Animalia,Arthropoda,Collembola,,,Pseudosinella,Pseudosinella cavernarum,Pse_cav,
Collembola,Animalia,Arthropoda,Collembola,,,Pseudosinella,Pseudosinella decipiens,Pse_dec,
Collembola,Animalia,Arthropoda,Collembola,,,Pseudosinella,Pseudosinella decui,Pse_dec,
Collembola,Animalia,Arthropoda,Collembola,,,Pseudosinella,Pseudosinella denisi,Pse_den,
Collembola,Animalia,Arthropoda,Collembola,,,Pseudosinella,Pseudosinella duodecimocellata,Pse_duo,
Collembola,Animalia,Arthropoda,Collembola,,,Pseudosinella,Pseudosinella duodecimoculata,Pse_duo,
Collembola,Animalia,Arthropoda,Collembola,,,Pseudosinella,Pseudosinella duodecimpunctata,Pse_duo,
Collembola,Animalia,Arthropoda,Collembola,,,Pseudosinella,Pseudosinella fallax,Pse_fal,
Collembola,Animalia,Arthropoda,Collembola,,,Pseudosinella,Pseudosinella gineti,Pse_gin,
Collembola,Animalia,Arthropoda,Collembola,,,Pseudosinella,Pseudosinella halophila,Pse_hal,
Collembola,Animalia,Arthropoda,Collembola,,,Pseudosinella,Pseudosinella horaki,Pse_hor,
Collembola,Animalia,Arthropoda,Collembola,,,Pseudosinella,Pseudosinella huetheri,Pse_hue,
Collembola,Animalia,Arthropoda,Collembola,,,Pseudosinella,Pseudosinella illiciens,Pse_ill,
Collembola,Animalia,Arthropoda,Collembola,,,Pseudosinella,Pseudosinella immaculata,Pse_imm,
Collembola,Animalia,Arthropoda,Collembola,,,Pseudosinella,Pseudosinella imparipunctata,Pse_imp,
Collembola,Animalia,Arthropoda,Collembola,,,Pseudosinella,Pseudosinella infrequens,Pse_inf,
Collembola,Animalia,Arthropoda,Collembola,,,Pseudosinella,Pseudosinella ksenemani,Pse_kse,
Collembola,Animalia,Arthropoda,Collembola,,,Pseudosinella,Pseudosinella lamperti,Pse_lam,
Collembola,Animalia,Arthropoda,Collembola,,,Pseudosinella,Pseudosinella mauli,Pse_mau,
Collembola,Animalia,Arthropoda,Collembola,,,Pseudosinella,Pseudosinella montiscarmeli,Pse_mon,
Collembola,Animalia,Arthropoda,Collembola,,,Pseudosinella,Pseudosinella octopunctata,Pse_oct,
Collembola,Animalia,Arthropoda,Collembola,,,Pseudosinella,Pseudosinella paprivata,Pse_pap,
Collembola,Animalia,Arthropoda,Collembola,,,Pseudosinella,Pseudosinella petterseni,Pse_pet,
Collembola,Animalia,Arthropoda,Collembola,,,Pseudosinella,Pseudosinella picta,Pse_pic,
Collembola,Animalia,Arthropoda,Collembola,,,Pseudosinella,Pseudosinella plachteri,Pse_pla,
Collembola,Animalia,Arthropoda,Collembola,,,Pseudosinella,Pseudosinella pongei,Pse_pon,
Collembola,Animalia,Arthropoda,Collembola,,,Pseudosinella,Pseudosinella sexoculata,Pse_sex,
Collembola,Animalia,Arthropoda,Collembola,,,Pseudosinella,Pseudosinella subvirei,Pse_sub,
Collembola,Animalia,Arthropoda,Collembola,,,Pseudosinella,Pseudosinella terricola,Pse_ter,
Collembola,Animalia,Arthropoda,Collembola,,,Pseudosinella,Pseudosinella thibaudi,Pse_thi,
Collembola,Animalia,Arthropoda,Collembola,,,Pseudosinella,Pseudosinella wahlgreni,Pse_wah,
Collembola,Animalia,Arthropoda,Collembola,,,Pseudosinella,Pseudosinella zygophora,Pse_zyg,
Collembola,Animalia,Arthropoda,Collembola,,,Ptenothrix,Ptenothrix atra,Pte_atr,
Collembola,Animalia,Arthropoda,Collembola,,,Ptenothrix,Ptenothrix ciliata,Pte_cil,
Collembola,Animalia,Arthropoda,Collembola,,,Ptenothrix,Ptenothrix leucostrigata,Pte_leu,
Collembola,Animalia,Arthropoda,Collembola,,,Ptenothrix,Ptenothrix reticulata,Pte_ret,
Collembola,Animalia,Arthropoda,Collembola,,,Ptenothrix,Ptenothrix setosa,Pte_set,
Collembola,Animalia,Arthropoda,Collembola,,,Pumilinura,Pumilinura loksai,Pum_lok,
Collembola,Animalia,Arthropoda,Collembola,,,Pygmarrhopalites,Pygmarrhopalites cochlearifer,Pyg_coc,
