FID,species,latitude,longitude,datasource,OBJECTID
69904,Lumbricus terrestris,53.841312000000002,8.609033000000000,GBIF,69905
69905,Lumbricus terrestris,53.201233000000002,9.200271000000001,GBIF,69906
69906,Lumbricus terrestris,49.114891000000000,10.390591000000001,GBIF,69907
69907,Lumbricus terrestris,53.201233000000002,9.200271000000001,GBIF,69908
69908,Lumbricus terrestris,50.856414999999998,6.156889000000000,GBIF,69909
69909,Lumbricus terrestris,51.359668999999997,9.054622999999999,GBIF,69910
69910,Lumbricus terrestris,49.997889999999998,8.841125999999999,GBIF,69911
69911,Lumbricus terrestris,50.803801999999997,8.788633000000001,GBIF,69912
69912,Lumbricus terrestris,49.385021000000002,7.458614000000000,GBIF,69913
69913,Lumbricus terrestris,53.201233000000002,9.200271000000001,GBIF,69914
69914,Lumbricus terrestris,52.529240000000001,9.475308000000000,GBIF,69915
69915,Lumbricus terrestris,51.578777000000002,14.614390999999999,GBIF,69916
69916,Lumbricus terrestris,49.114105000000002,10.395103000000001,GBIF,69917
69917,Lumbricus terrestris,51.484665000000000,7.342264000000000,GBIF,69918
69918,Lumbricus terrestris,51.484665000000000,7.342264000000000,GBIF,69919
69919,Lumbricus terrestris,50.550423000000002,8.505518000000000,GBIF,69920
69920,Lumbricus terrestris,53.403587000000002,7.018114000000000,GBIF,69921
69921,Lumbricus terrestris,50.864063000000002,6.144308000000000,GBIF,69922
69922,Lumbricus terrestris,51.484665000000000,7.342264000000000,GBIF,69923
69923,Lumbricus terrestris,51.578082999999999,14.614563000000000,GBIF,69924
69950,Lumbricus terrestris,50.417186999999998,8.233544999999999,GBIF,69951
69951,Lumbricus terrestris,54.349353999999998,10.320282000000001,GBIF,69952
69952,Lumbricus terrestris,48.492023000000003,12.944846999999999,GBIF,69953
70012,Lumbricus terrestris,50.860962000000001,6.153283000000000,GBIF,70013
70013,Lumbricus terrestris,50.860962000000001,6.153283000000000,GBIF,70014
70014,Lumbricus terrestris,50.936539000000003,11.610897000000000,GBIF,70015
70015,Lumbricus terrestris,50.417774000000001,8.232182999999999,GBIF,70016
70016,Lumbricus terrestris,50.856414999999998,6.156889000000000,GBIF,70017
70017,Lumbricus terrestris,50.878860000000003,6.161695000000000,GBIF,70018
70018,Lumbricus terrestris,50.856414999999998,6.156889000000000,GBIF,70019
70019,Lumbricus terrestris,50.736018999999999,11.476286999999999,GBIF,70020
70020,Lumbricus terrestris,50.416176000000000,8.227385999999999,GBIF,70021
70021,Lumbricus terrestris,50.856414999999998,6.156889000000000,GBIF,70022
70022,Lumbricus terrestris,50.864063000000002,6.144308000000000,GBIF,70023
70023,Lumbricus terrestris,48.095165000000001,7.691331000000000,GBIF,70024
70024,Lumbricus terrestris,50.856414999999998,6.156889000000000,GBIF,70025
70025,Lumbricus terrestris,50.864063000000002,6.144308000000000,GBIF,70026
70026,Lumbricus terrestris,50.736018999999999,11.476286999999999,GBIF,70027
70027,Lumbricus terrestris,50.856414999999998,6.156889000000000,GBIF,70028
70028,Lumbricus terrestris,51.102012999999999,8.043837999999999,GBIF,70029
70029,Lumbricus terrestris,50.856414999999998,6.156889000000000,GBIF,70030
70030,Lumbricus terrestris,51.315860999999998,6.271691000000000,GBIF,70031
70032,Lumbricus terrestris,50.856414999999998,6.156889000000000,GBIF,70033
70033,Lumbricus terrestris,50.851165999999999,6.154639000000000,GBIF,70034
70034,Lumbricus terrestris,50.520302000000001,8.820133000000000,GBIF,70035
70035,Lumbricus terrestris,50.416176000000000,8.227385999999999,GBIF,70036
70036,Lumbricus terrestris,51.330021000000002,6.419234000000000,GBIF,70037
70037,Lumbricus terrestris,50.856414999999998,6.156889000000000,GBIF,70038
70038,Lumbricus terrestris,50.416176000000000,8.227385999999999,GBIF,70039
70039,Lumbricus terrestris,50.856414999999998,6.156889000000000,GBIF,70040
70040,Lumbricus terrestris,51.233707000000003,6.833560000000000,GBIF,70041
70079,Lumbricus terrestris,52.265441000000003,10.535814000000000,GBIF,70080
70127,Lumbricus,49.082700000000003,11.419900000000000,GBIF,70128
70128,Lumbricus,50.198700000000002,9.961440000000000,GBIF,70129
70129,Lumbricus,50.198700000000002,9.961440000000000,GBIF,70130
70130,Lumbricus,50.198700000000002,9.961440000000000,GBIF,70131
70176,Lumbricus terrestris,50.760063000000002,8.950701000000000,GBIF,70177
70177,Lumbricus terrestris,50.856414999999998,6.156889000000000,GBIF,70178
70178,Lumbricus terrestris,50.948936000000003,6.757343000000000,GBIF,70179
70179,Lumbricus terrestris,50.856414999999998,6.156889000000000,GBIF,70180
70180,Lumbricus terrestris,50.856414999999998,6.156889000000000,GBIF,70181
70181,Lumbricus terrestris,49.998787000000000,8.571161999999999,GBIF,70182
70182,Lumbricus terrestris,50.856414999999998,6.156889000000000,GBIF,70183
70183,Lumbricus terrestris,50.416176000000000,8.227385999999999,GBIF,70184
70184,Lumbricus terrestris,50.856414999999998,6.156889000000000,GBIF,70185
70185,Lumbricus terrestris,50.147511000000002,10.736003000000000,GBIF,70186
70186,Lumbricus terrestris,50.412128000000003,8.227795000000000,GBIF,70187
70187,Lumbricus terrestris,50.221622000000004,8.533630000000000,GBIF,70188
70188,Lumbricus terrestris,50.000689999999999,8.561525000000000,GBIF,70189
70189,Lumbricus terrestris,52.002811000000001,9.860173000000000,GBIF,70190
70190,Lumbricus terrestris,49.332954000000001,8.542213000000000,GBIF,70191
70191,Lumbricus terrestris,53.724442000000003,10.178318000000001,GBIF,70192
70192,Lumbricus terrestris,49.213839999999998,8.227515000000000,GBIF,70193
70193,Lumbricus terrestris,53.536667000000001,10.222789000000001,GBIF,70194
70194,Lumbricus terrestris,50.856414999999998,6.156889000000000,GBIF,70195
70195,Lumbricus terrestris,51.373691999999998,7.374194000000000,GBIF,70196
70196,Lumbricus terrestris,51.032069999999997,11.508865000000000,GBIF,70197
70197,Lumbricus terrestris,50.870742999999997,7.625322000000000,GBIF,70198
70198,Lumbricus terrestris,50.856414999999998,6.156889000000000,GBIF,70199
70199,Lumbricus terrestris,50.524287999999999,8.802473000000001,GBIF,70200
70200,Lumbricus terrestris,51.270214000000003,6.234226000000000,GBIF,70201
70201,Lumbricus terrestris,50.875552999999996,6.159725000000000,GBIF,70202
70202,Lumbricus terrestris,48.923980999999998,10.290450999999999,GBIF,70203
70203,Lumbricus terrestris,50.856414999999998,6.156889000000000,GBIF,70204
70204,Lumbricus terrestris,49.452266999999999,8.499363000000001,GBIF,70205
70205,Lumbricus terrestris,50.856414999999998,6.156889000000000,GBIF,70206
70206,Lumbricus terrestris,49.751865000000002,9.579594000000000,GBIF,70207
70207,Lumbricus terrestris,50.870646999999998,7.625209000000000,GBIF,70208
70208,Lumbricus terrestris,50.128666000000003,8.583712999999999,GBIF,70209
70209,Lumbricus terrestris,50.152092000000003,8.653278000000000,GBIF,70210
70210,Lumbricus terrestris,50.856414999999998,6.156889000000000,GBIF,70211
70211,Lumbricus terrestris,50.856414999999998,6.156889000000000,GBIF,70212
70212,Lumbricus terrestris,50.856414999999998,6.156889000000000,GBIF,70213
70213,Lumbricus terrestris,50.856414999999998,6.156889000000000,GBIF,70214
70214,Lumbricus terrestris,50.406497999999999,8.966614000000000,GBIF,70215
70215,Lumbricus terrestris,50.856414999999998,6.156889000000000,GBIF,70216
70216,Lumbricus terrestris,51.043610000000001,12.535833000000000,GBIF,70217
70217,Lumbricus terrestris,50.856414999999998,6.156889000000000,GBIF,70218
70218,Lumbricus terrestris,49.334885000000000,8.544188000000000,GBIF,70219
70219,Lumbricus terrestris,48.909962000000000,9.255616000000000,GBIF,70220
70220,Lumbricus terrestris,49.838557999999999,8.355511000000000,GBIF,70221
70221,Lumbricus terrestris,50.147511000000002,10.736003000000000,GBIF,70222
70222,Lumbricus terrestris,50.860962000000001,6.153283000000000,GBIF,70223
70223,Lumbricus terrestris,52.802836999999997,8.992008999999999,GBIF,70224
70224,Lumbricus terrestris,50.856414999999998,6.156889000000000,GBIF,70225
70225,Lumbricus terrestris,50.416831999999999,8.182067999999999,GBIF,70226
70226,Lumbricus terrestris,50.856414999999998,6.156889000000000,GBIF,70227
70227,Lumbricus terrestris,50.860962000000001,6.153283000000000,GBIF,70228
70228,Lumbricus terrestris,50.422027999999997,8.226388999999999,GBIF,70229
70229,Lumbricus terrestris,50.856414999999998,6.156889000000000,GBIF,70230
70230,Lumbricus terrestris,50.416176000000000,8.227385999999999,GBIF,70231
70231,Lumbricus terrestris,47.973255000000002,7.823240000000000,GBIF,70232
70232,Lumbricus terrestris,50.417758999999997,8.232196000000000,GBIF,70233
70233,Lumbricus terrestris,51.507435000000001,7.227631000000000,GBIF,70234
70234,Lumbricus terrestris,50.015017999999998,8.439045000000000,GBIF,70235
70235,Lumbricus terrestris,50.051848999999997,8.453465000000000,GBIF,70236
70236,Lumbricus terrestris,51.428863999999997,7.473192000000000,GBIF,70237
70238,Lumbricus terrestris,50.949722000000001,6.757536000000000,GBIF,70239
70239,Lumbricus terrestris,49.979736000000003,8.426857000000000,GBIF,70240
70240,Lumbricus terrestris,48.939883999999999,9.465151000000001,GBIF,70241
70241,Lumbricus terrestris,49.967979000000000,8.042164000000000,GBIF,70242
70242,Lumbricus terrestris,50.038727000000002,9.713803000000000,GBIF,70243
70243,Lumbricus terrestris,47.483798999999998,10.342383000000000,GBIF,70244
70244,Lumbricus terrestris,52.159191000000000,8.259380000000000,GBIF,70245
70245,Lumbricus terrestris,51.616656999999996,7.950153000000000,GBIF,70246
70246,Lumbricus terrestris,50.856414999999998,6.156889000000000,GBIF,70247
70247,Lumbricus terrestris,50.948936000000003,6.757343000000000,GBIF,70248
70248,Lumbricus terrestris,48.308715999999997,7.819004000000000,GBIF,70249
70249,Lumbricus terrestris,52.590117999999997,10.140123000000001,GBIF,70250
70250,Lumbricus terrestris,48.679119000000000,12.701998000000000,GBIF,70251
70251,Lumbricus terrestris,52.366165000000002,9.835509999999999,GBIF,70252
70252,Lumbricus terrestris,50.875552999999996,6.159725000000000,GBIF,70253
70253,Lumbricus terrestris,50.856216000000003,6.152558000000000,GBIF,70254
70254,Lumbricus terrestris,50.416446999999998,8.183290000000000,GBIF,70255
70255,Lumbricus terrestris,51.578777000000002,14.614390999999999,GBIF,70256
70256,Lumbricus terrestris,48.290484999999997,7.863962000000000,GBIF,70257
70257,Lumbricus terrestris,50.856414999999998,6.156889000000000,GBIF,70258
70258,Lumbricus terrestris,50.416176000000000,8.227385999999999,GBIF,70259
70259,Lumbricus terrestris,50.387917000000002,8.049727000000001,GBIF,70260
70260,Lumbricus terrestris,50.856414999999998,6.156889000000000,GBIF,70261
70261,Lumbricus terrestris,50.417721000000000,8.229601000000001,GBIF,70262
70262,Lumbricus terrestris,50.679927999999997,6.662521000000000,GBIF,70263
70263,Lumbricus terrestris,49.452266999999999,8.499363000000001,GBIF,70264
70264,Lumbricus terrestris,50.128666000000003,8.583712999999999,GBIF,70265
70265,Lumbricus terrestris,48.170990000000003,8.876054999999999,GBIF,70266
70266,Lumbricus terrestris,50.989879999999999,6.876926000000000,GBIF,70267
70267,Lumbricus terrestris,50.949005000000000,6.757144000000000,GBIF,70268
70268,Lumbricus terrestris,50.856414999999998,6.156889000000000,GBIF,70269
70269,Lumbricus terrestris,50.948936000000003,6.757343000000000,GBIF,70270
70270,Lumbricus terrestris,48.845225999999997,9.406287000000001,GBIF,70271
70271,Lumbricus terrestris,50.949722000000001,6.757536000000000,GBIF,70272
70272,Lumbricus terrestris,50.226894000000001,8.750954000000000,GBIF,70273
70273,Lumbricus terrestris,50.856414999999998,6.156889000000000,GBIF,70274
70274,Lumbricus terrestris,52.002811000000001,9.860173000000000,GBIF,70275
70275,Lumbricus terrestris,51.095654000000003,8.036885000000000,GBIF,70276
70276,Lumbricus terrestris,50.702545000000001,6.641081000000000,GBIF,70277
70277,Lumbricus terrestris,50.788685000000001,11.268110000000000,GBIF,70278
70278,Lumbricus terrestris,50.416176000000000,8.227385999999999,GBIF,70279
70279,Lumbricus terrestris,50.861851000000001,6.162386000000000,GBIF,70280
70280,Lumbricus terrestris,48.885714999999998,9.200706000000000,GBIF,70281
70281,Lumbricus terrestris,52.537945000000001,10.151367000000000,GBIF,70282
70282,Lumbricus terrestris,50.147235999999999,8.632400000000001,GBIF,70283
70283,Lumbricus terrestris,52.562237000000003,10.195098000000000,GBIF,70284
70284,Lumbricus terrestris,51.813457000000000,9.895956000000000,GBIF,70285
70285,Lumbricus terrestris,51.507435000000001,7.227631000000000,GBIF,70286
70286,Lumbricus terrestris,53.536861000000002,10.220630000000000,GBIF,70287
70287,Lumbricus terrestris,50.856414999999998,6.156889000000000,GBIF,70288
70288,Lumbricus terrestris,50.417724999999997,8.232124000000001,GBIF,70289
70289,Lumbricus terrestris,48.786651999999997,9.355159000000000,GBIF,70290
70305,Lumbricus terrestris,51.296263000000003,12.500505000000000,GBIF,70306
70307,Lumbricus terrestris,49.373733999999999,8.491557999999999,GBIF,70308
70337,Lumbricus terrestris,48.590000000000003,9.020000000000000,GBIF,70338
70338,Lumbricus terrestris,48.590000000000003,9.020000000000000,GBIF,70339
70339,Lumbricus terrestris,48.590000000000003,9.020000000000000,GBIF,70340
70340,Lumbricus terrestris,48.590000000000003,9.020000000000000,GBIF,70341
70357,Lumbricus terrestris,49.320197999999998,8.549766999999999,GBIF,70358
70358,Lumbricus terrestris,52.380211000000003,7.767162000000000,GBIF,70359
70359,Lumbricus terrestris,49.830638999999998,8.450578999999999,GBIF,70360
70360,Lumbricus terrestris,50.856414999999998,6.156889000000000,GBIF,70361
70361,Lumbricus terrestris,52.537945000000001,10.151367000000000,GBIF,70362
70362,Lumbricus terrestris,50.856082999999998,6.154806000000000,GBIF,70363
70363,Lumbricus terrestris,48.020245000000003,9.240532000000000,GBIF,70364
70364,Lumbricus terrestris,51.074516000000003,13.762650000000001,GBIF,70365
70365,Lumbricus terrestris,50.856414999999998,6.156889000000000,GBIF,70366
70366,Lumbricus terrestris,49.983241999999997,8.852577000000000,GBIF,70367
70367,Lumbricus terrestris,48.185558000000000,8.980335999999999,GBIF,70368
70368,Lumbricus terrestris,50.949722000000001,6.757536000000000,GBIF,70369
70369,Lumbricus terrestris,52.537945000000001,10.151367000000000,GBIF,70370
70370,Lumbricus terrestris,52.537945000000001,10.151367000000000,GBIF,70371
70371,Lumbricus terrestris,52.537945000000001,10.151367000000000,GBIF,70372
70372,Lumbricus terrestris,50.949722000000001,6.757536000000000,GBIF,70373
70377,Lumbricus terrestris,53.915489000000001,10.703773999999999,GBIF,70378
70378,Lumbricus terrestris,48.072056000000003,11.638899000000000,GBIF,70379
70379,Lumbricus terrestris,49.379356000000001,8.494835000000000,GBIF,70380
70380,Lumbricus terrestris,53.586238999999999,9.838986000000000,GBIF,70381
70381,Lumbricus terrestris,49.325291000000000,8.541912999999999,GBIF,70382
70382,Lumbricus terrestris,48.487941999999997,8.976516999999999,GBIF,70383
70383,Lumbricus terrestris,50.004154000000000,8.854551000000001,GBIF,70384
70384,Lumbricus terrestris,49.990746000000001,9.706334999999999,GBIF,70385
70385,Lumbricus terrestris,50.430549999999997,8.655004999999999,GBIF,70386
70386,Lumbricus terrestris,51.121921999999998,13.832731000000001,GBIF,70387
70387,Lumbricus terrestris,48.124420000000001,7.754846000000000,GBIF,70388
70388,Lumbricus terrestris,50.948425000000000,6.752472000000000,GBIF,70389
70389,Lumbricus terrestris,50.856414999999998,6.156889000000000,GBIF,70390
70390,Lumbricus terrestris,50.387343999999999,9.123329999999999,GBIF,70391
70391,Lumbricus terrestris,51.166428000000003,6.946363000000000,GBIF,70392
70392,Lumbricus terrestris,50.550423000000002,8.505518000000000,GBIF,70393
70393,Lumbricus terrestris,50.856414999999998,6.156889000000000,GBIF,70394
70394,Lumbricus terrestris,51.578082999999999,14.614563000000000,GBIF,70395
70395,Lumbricus terrestris,49.817219000000001,7.834969000000000,GBIF,70396
70396,Lumbricus terrestris,52.436839999999997,9.218406999999999,GBIF,70397
70398,Lumbricus terrestris,53.691879000000000,9.674920999999999,GBIF,70399
70399,Lumbricus terrestris,47.933613000000001,7.690972000000000,GBIF,70400
70400,Lumbricus terrestris,51.071711999999998,11.763096000000001,GBIF,70401
70401,Lumbricus terrestris,49.023972000000001,10.623735000000000,GBIF,70402
70402,Lumbricus terrestris,50.949505000000002,6.761570000000000,GBIF,70403
70403,Lumbricus terrestris,47.504447999999996,10.365257000000000,GBIF,70404
70404,Lumbricus terrestris,52.418377000000000,9.419003000000000,GBIF,70405
70405,Lumbricus terrestris,51.411906999999999,7.387941000000000,GBIF,70406
70406,Lumbricus terrestris,52.373398000000002,12.509823000000001,GBIF,70407
70407,Lumbricus terrestris,49.386684000000002,7.459944000000000,GBIF,70408
70408,Lumbricus terrestris,50.856414999999998,6.156889000000000,GBIF,70409
70409,Lumbricus terrestris,51.578082999999999,14.614563000000000,GBIF,70410
70410,Lumbricus terrestris,53.861595000000001,10.736138000000000,GBIF,70411
70411,Lumbricus terrestris,50.949883000000000,6.751957000000000,GBIF,70412
70412,Lumbricus terrestris,50.856082999999998,6.154806000000000,GBIF,70413
70413,Lumbricus terrestris,50.856082999999998,6.154806000000000,GBIF,70414
70414,Lumbricus terrestris,53.279995000000000,13.792305000000001,GBIF,70415
70415,Lumbricus terrestris,49.991390000000003,6.999929000000000,GBIF,70416
70416,Lumbricus terrestris,54.290215000000003,10.432373000000000,GBIF,70417
70417,Lumbricus terrestris,50.704867999999998,6.627252000000000,GBIF,70418
70418,Lumbricus terrestris,48.185088999999998,8.980465000000001,GBIF,70419
70419,Lumbricus terrestris,51.684474999999999,12.296448000000000,GBIF,70420
70420,Lumbricus terrestris,51.485270999999997,9.954193000000000,GBIF,70421
70421,Lumbricus terrestris,49.350802999999999,8.638679000000000,GBIF,70422
70422,Lumbricus terrestris,49.985667999999997,8.057270000000001,GBIF,70423
70423,Lumbricus terrestris,51.578082999999999,14.614563000000000,GBIF,70424
70424,Lumbricus terrestris,52.529240000000001,9.475308000000000,GBIF,70425
70425,Lumbricus terrestris,50.406497999999999,8.966614000000000,GBIF,70426
70426,Lumbricus terrestris,48.606354000000003,13.421860000000001,GBIF,70427
70427,Lumbricus terrestris,50.671658000000001,6.349754000000000,GBIF,70428
70428,Lumbricus terrestris,51.519477999999999,7.268615000000000,GBIF,70429
70429,Lumbricus terrestris,50.406497999999999,8.966614000000000,GBIF,70430
70430,Lumbricus terrestris,50.000689999999999,8.561525000000000,GBIF,70431
70431,Lumbricus terrestris,48.884090000000000,9.390755000000000,GBIF,70432
70432,Lumbricus terrestris,53.936889999999998,10.716734000000001,GBIF,70433
70433,Lumbricus terrestris,48.222214000000001,7.737894000000000,GBIF,70434
70434,Lumbricus terrestris,50.778323999999998,8.987674999999999,GBIF,70435
70435,Lumbricus terrestris,50.856414999999998,6.156889000000000,GBIF,70436
70436,Lumbricus terrestris,51.137238000000004,9.038143000000000,GBIF,70437
70437,Lumbricus terrestris,49.379356000000001,8.494835000000000,GBIF,70438
70438,Lumbricus terrestris,50.430549999999997,8.655004999999999,GBIF,70439
70439,Lumbricus terrestris,50.856414999999998,6.156889000000000,GBIF,70440
70440,Lumbricus terrestris,50.547587999999998,8.978930000000000,GBIF,70441
70441,Lumbricus terrestris,50.856414999999998,6.156889000000000,GBIF,70442
70442,Lumbricus terrestris,50.834403999999999,6.439254000000000,GBIF,70443
70443,Lumbricus terrestris,50.851909999999997,6.275597000000000,GBIF,70444
70444,Lumbricus terrestris,47.483798999999998,10.342383000000000,GBIF,70445
70445,Lumbricus terrestris,52.397548999999998,10.549021000000000,GBIF,70446
70446,Lumbricus terrestris,52.890780999999997,13.424348999999999,GBIF,70447
70447,Lumbricus terrestris,50.856414999999998,6.156889000000000,GBIF,70448
70448,Lumbricus terrestris,53.653945999999998,10.870156000000000,GBIF,70449
70449,Lumbricus terrestris,49.263336000000002,8.522344000000000,GBIF,70450
70450,Lumbricus terrestris,54.104503999999999,12.102470000000000,GBIF,70451
70451,Lumbricus terrestris,48.474457000000001,9.174700000000000,GBIF,70452
70452,Lumbricus terrestris,48.329281000000002,8.894371000000000,GBIF,70453
70453,Lumbricus terrestris,52.537945000000001,10.151367000000000,GBIF,70454
70454,Lumbricus terrestris,49.267356999999997,8.516893000000000,GBIF,70455
70455,Lumbricus terrestris,51.519450999999997,7.267177000000000,GBIF,70456
70456,Lumbricus terrestris,50.861851000000001,6.162386000000000,GBIF,70457
70457,Lumbricus terrestris,49.949466999999999,7.964401000000000,GBIF,70458
70458,Lumbricus terrestris,49.973854000000003,8.290730999999999,GBIF,70459
70459,Lumbricus terrestris,50.406497999999999,8.966614000000000,GBIF,70460
70460,Lumbricus terrestris,50.856414999999998,6.156889000000000,GBIF,70461
70461,Lumbricus terrestris,50.436756000000003,8.625821999999999,GBIF,70462
70462,Lumbricus terrestris,50.135105000000003,8.958492000000000,GBIF,70463
70463,Lumbricus terrestris,51.186390000000003,6.952028000000000,GBIF,70464
70464,Lumbricus terrestris,49.797027999999997,8.256462000000001,GBIF,70465
70465,Lumbricus terrestris,50.856414999999998,6.156889000000000,GBIF,70466
70466,Lumbricus terrestris,52.636279999999999,13.490117000000000,GBIF,70467
70467,Lumbricus terrestris,49.469558999999997,6.384505000000000,GBIF,70468
70468,Lumbricus terrestris,50.760063000000002,8.950701000000000,GBIF,70469
70469,Lumbricus terrestris,50.084575999999998,8.223964000000000,GBIF,70470
70470,Lumbricus terrestris,48.998016000000000,8.525906000000001,GBIF,70471
70471,Lumbricus terrestris,50.389544999999998,9.136312000000000,GBIF,70472
70472,Lumbricus terrestris,51.578082999999999,14.614563000000000,GBIF,70473
70473,Lumbricus terrestris,50.441051000000002,9.241650999999999,GBIF,70474
70474,Lumbricus terrestris,52.529240000000001,9.475308000000000,GBIF,70475
70475,Lumbricus terrestris,54.097507000000000,12.088393999999999,GBIF,70476
70476,Lumbricus terrestris,49.984234000000001,8.839359000000000,GBIF,70477
70477,Lumbricus terrestris,53.201233000000002,9.200271000000001,GBIF,70478
70478,Lumbricus terrestris,51.725540000000002,10.021858999999999,GBIF,70479
70479,Lumbricus terrestris,50.949612000000002,6.755562000000000,GBIF,70480
70480,Lumbricus terrestris,50.949019999999997,6.755733000000000,GBIF,70481
70481,Lumbricus terrestris,50.084739999999996,8.927379000000000,GBIF,70482
70482,Lumbricus terrestris,50.856414999999998,6.156889000000000,GBIF,70483
70483,Lumbricus terrestris,51.097270999999999,8.041306000000001,GBIF,70484
70484,Lumbricus terrestris,50.704867999999998,6.627252000000000,GBIF,70485
70485,Lumbricus terrestris,51.359668999999997,9.054622999999999,GBIF,70486
70486,Lumbricus terrestris,50.406497999999999,8.966614000000000,GBIF,70487
70487,Lumbricus terrestris,51.147263000000002,9.094276000000001,GBIF,70488
70488,Lumbricus terrestris,50.136864000000003,8.577919000000000,GBIF,70489
70489,Lumbricus terrestris,53.201233000000002,9.200271000000001,GBIF,70490
70490,Lumbricus terrestris,48.904842000000002,9.368420000000000,GBIF,70491
70491,Lumbricus terrestris,51.147263000000002,9.094276000000001,GBIF,70492
70493,Lumbricus terrestris,49.385021000000002,7.458614000000000,GBIF,70494
70494,Lumbricus terrestris,48.850257999999997,9.387988999999999,GBIF,70495
70495,Lumbricus terrestris,50.950046999999998,6.758308000000000,GBIF,70496
70496,Lumbricus terrestris,50.386414000000002,9.145689000000001,GBIF,70497
70497,Lumbricus terrestris,53.664627000000003,9.665136000000000,GBIF,70498
70498,Lumbricus terrestris,49.838557999999999,8.355511000000000,GBIF,70499
70499,Lumbricus terrestris,51.178913000000001,6.945848000000000,GBIF,70500
70500,Lumbricus terrestris,48.428176999999998,7.997274000000000,GBIF,70501
70501,Lumbricus terrestris,50.981518000000001,6.584094000000000,GBIF,70502
70502,Lumbricus terrestris,50.989879999999999,6.876926000000000,GBIF,70503
70503,Lumbricus terrestris,50.704867999999998,6.627252000000000,GBIF,70504
70504,Lumbricus terrestris,50.948909999999998,6.757536000000000,GBIF,70505
70505,Lumbricus terrestris,49.998787000000000,8.571161999999999,GBIF,70506
70507,Lumbricus terrestris,49.385021000000002,7.458614000000000,GBIF,70508
70509,Lumbricus terrestris,51.867984999999997,10.566530000000000,GBIF,70510
70510,Lumbricus terrestris,53.774487000000001,11.360464000000000,GBIF,70511
70511,Lumbricus terrestris,50.984153999999997,8.729668000000000,GBIF,70512
70512,Lumbricus terrestris,54.056263000000001,12.228726999999999,GBIF,70513
70513,Lumbricus terrestris,51.281731000000001,6.377478000000000,GBIF,70514
70514,Lumbricus terrestris,50.856414999999998,6.156889000000000,GBIF,70515
70515,Lumbricus terrestris,50.582092000000003,7.299900000000000,GBIF,70516
70516,Lumbricus terrestris,50.314022000000001,8.523407000000001,GBIF,70517
70517,Lumbricus terrestris,48.079712000000001,7.649574000000000,GBIF,70518
70518,Lumbricus terrestris,50.547587999999998,8.978930000000000,GBIF,70519
70519,Lumbricus terrestris,50.000689999999999,8.561525000000000,GBIF,70520
70520,Lumbricus terrestris,53.335509999999999,7.228746000000000,GBIF,70521
70521,Lumbricus terrestris,52.534176000000002,9.445439000000000,GBIF,70522
70522,Lumbricus terrestris,49.319640999999997,8.550625000000000,GBIF,70523
70523,Lumbricus terrestris,50.704867999999998,6.627252000000000,GBIF,70524
70524,Lumbricus terrestris,50.406497999999999,8.966614000000000,GBIF,70525
70525,Lumbricus terrestris,50.952708999999999,6.760454000000000,GBIF,70526
70526,Lumbricus terrestris,53.536788999999999,10.223379000000000,GBIF,70527
70527,Lumbricus terrestris,53.691879000000000,9.674920999999999,GBIF,70528
70528,Lumbricus terrestris,53.572071000000001,9.948024000000000,GBIF,70529
70529,Lumbricus terrestris,50.950099999999999,6.754875000000000,GBIF,70530
70530,Lumbricus terrestris,53.201233000000002,9.200271000000001,GBIF,70531
70531,Lumbricus terrestris,51.065886999999996,11.755114000000001,GBIF,70532
70532,Lumbricus terrestris,50.952652000000000,6.756420000000000,GBIF,70533
70533,Lumbricus terrestris,52.418377000000000,9.419003000000000,GBIF,70534
70534,Lumbricus terrestris,50.042385000000003,8.978325000000000,GBIF,70535
70535,Lumbricus terrestris,47.875771000000000,12.358438000000000,GBIF,70536
70536,Lumbricus terrestris,49.998787000000000,8.571161999999999,GBIF,70537
70537,Lumbricus terrestris,50.856414999999998,6.156889000000000,GBIF,70538
70538,Lumbricus terrestris,47.537368999999998,10.282173000000000,GBIF,70539
70539,Lumbricus terrestris,53.572071000000001,9.948024000000000,GBIF,70540
70540,Lumbricus terrestris,49.998787000000000,8.571161999999999,GBIF,70541
70541,Lumbricus terrestris,53.721397000000003,9.904776000000000,GBIF,70542
70542,Lumbricus terrestris,49.116177000000000,10.110082999999999,GBIF,70543
70543,Lumbricus terrestris,50.950206999999999,6.755219000000000,GBIF,70544
70544,Lumbricus terrestris,49.996043999999998,8.844851999999999,GBIF,70545
70545,Lumbricus terrestris,50.856414999999998,6.156889000000000,GBIF,70546
70546,Lumbricus terrestris,48.105732000000003,7.675838000000000,GBIF,70547
70547,Lumbricus terrestris,47.808773000000002,8.508910999999999,GBIF,70548
70548,Lumbricus terrestris,52.562237000000003,10.195098000000000,GBIF,70549
70549,Lumbricus terrestris,52.427731000000001,13.425164000000001,GBIF,70550
70550,Lumbricus terrestris,50.856414999999998,6.156889000000000,GBIF,70551
70551,Lumbricus terrestris,50.406497999999999,8.966614000000000,GBIF,70552
70553,Lumbricus terrestris,52.389954000000003,9.788303000000001,GBIF,70554
70554,Lumbricus terrestris,52.529240000000001,9.475308000000000,GBIF,70555
70555,Lumbricus terrestris,51.096786000000002,8.034697000000000,GBIF,70556
70556,Lumbricus terrestris,49.423481000000002,8.379006000000000,GBIF,70557
70557,Lumbricus terrestris,50.126632999999998,8.657826999999999,GBIF,70558
70558,Lumbricus terrestris,49.709533999999998,8.841481000000000,GBIF,70559
