"x" "y" "ID" "Art"
10.907080847 53.356172133 982 "Allolobophora chlorotica"
10.907080847 53.356172133 982 "Aporrectodea limicola"
10.907080847 53.356172133 982 "Aporrectodea longa"
10.907080847 53.356172133 982 "Aporrectodea rosea"
10.907080847 53.356172133 982 "Lumbricus castaneus"
10.907080847 53.356172133 982 "Lumbricus festivus"
10.907080847 53.356172133 982 "Lumbricus rubellus"
10.907080847 53.356172133 982 "Lumbricus terrestris"
10.907080847 53.356172133 982 "Octolasion tyrtaeum"
11.093080847 53.356172133 983 "Aporrectodea longa"
11.093080847 53.356172133 983 "Dendrobaena rubidus"
11.093080847 53.356172133 983 "Lumbricus rubellus"
11.093080847 53.356172133 983 "Lumbricus terrestris"
11.093080847 53.356172133 983 "Octolasion tyrtaeum"
11.248080847 53.356172133 984 "Aporrectodea limicola"
11.248080847 53.356172133 984 "Lumbricus festivus"
11.248080847 53.356172133 984 "Lumbricus rubellus"
11.248080847 53.356172133 984 "Lumbricus terrestris"
11.248080847 53.356172133 984 "Octolasion tyrtaeum"
11.589080847 53.356172133 986 "Aporrectodea caliginosa"
11.589080847 53.356172133 986 "Aporrectodea longa"
11.589080847 53.356172133 986 "Dendrobaena octaedra"
11.589080847 53.356172133 986 "Dendrobaena rubidus"
11.589080847 53.356172133 986 "Lumbricus castaneus"
11.589080847 53.356172133 986 "Lumbricus festivus"
11.589080847 53.356172133 986 "Lumbricus rubellus"
11.589080847 53.356172133 986 "Lumbricus terrestris"
11.589080847 53.356172133 986 "Octolasion tyrtaeum"
11.744080847 53.356172133 987 "Dendrobaena rubidus"
11.744080847 53.356172133 987 "Lumbricus terrestris"
12.085080847 53.356172133 989 "Lumbricus rubellus"
12.426080847 53.356172133 991 "Aporrectodea longa"
12.426080847 53.356172133 991 "Dendrobaena rubidus"
12.581080847 53.356172133 992 "Aporrectodea longa"
12.581080847 53.356172133 992 "Aporrectodea rosea"
12.581080847 53.356172133 992 "Lumbricus castaneus"
12.581080847 53.356172133 992 "Lumbricus rubellus"
12.581080847 53.356172133 992 "Lumbricus terrestris"
12.581080847 53.356172133 992 "Octolasion tyrtaeum"
12.922080847 53.356172133 994 "Dendrobaena octaedra"
12.922080847 53.356172133 994 "Dendrobaena rubidus"
13.077080847 53.356172133 995 "Dendrobaena octaedra"
13.077080847 53.356172133 995 "Dendrobaena rubidus"
13.263080847 53.356172133 996 "Dendrobaena rubidus"
13.263080847 53.356172133 996 "Lumbricus terrestris"
13.418080847 53.356172133 997 "Dendrobaena rubidus"
13.914080847 53.356172133 1000 "Aporrectodea longa"
13.914080847 53.356172133 1000 "Lumbricus castaneus"
13.914080847 53.356172133 1000 "Lumbricus terrestris"
14.255080847 53.356172133 1002 "Aporrectodea longa"
14.255080847 53.356172133 1002 "Octolasion lacteum"
14.410080847 53.356172133 1003 "Lumbricus castaneus"
14.410080847 53.356172133 1003 "Lumbricus terrestris"
7.249080847 53.046172133 1128 "Allolobophora chlorotica"
7.249080847 53.046172133 1128 "Aporrectodea limicola"
7.249080847 53.046172133 1128 "Aporrectodea longa"
7.249080847 53.046172133 1128 "Aporrectodea rosea"
7.249080847 53.046172133 1128 "Dendrobaena rubidus"
7.249080847 53.046172133 1128 "Lumbricus castaneus"
7.249080847 53.046172133 1128 "Lumbricus rubellus"
7.249080847 53.046172133 1128 "Lumbricus terrestris"
7.249080847 53.046172133 1128 "Octolasion lacteum"
7.249080847 53.046172133 1128 "Octolasion tyrtaeum"
7.590080847 53.046172133 1130 "Allolobophora chlorotica"
7.590080847 53.046172133 1130 "Aporrectodea limicola"
7.590080847 53.046172133 1130 "Aporrectodea longa"
7.590080847 53.046172133 1130 "Aporrectodea rosea"
7.590080847 53.046172133 1130 "Dendrobaena octaedra"
7.590080847 53.046172133 1130 "Dendrobaena rubidus"
7.590080847 53.046172133 1130 "Lumbricus castaneus"
7.590080847 53.046172133 1130 "Lumbricus festivus"
7.590080847 53.046172133 1130 "Lumbricus rubellus"
7.590080847 53.046172133 1130 "Lumbricus terrestris"
7.590080847 53.046172133 1130 "Octolasion lacteum"
7.590080847 53.046172133 1130 "Octolasion tyrtaeum"
7.745080847 53.046172133 1131 "Allolobophora chlorotica"
7.745080847 53.046172133 1131 "Aporrectodea limicola"
7.745080847 53.046172133 1131 "Aporrectodea longa"
7.745080847 53.046172133 1131 "Dendrobaena rubidus"
7.745080847 53.046172133 1131 "Lumbricus castaneus"
7.745080847 53.046172133 1131 "Lumbricus rubellus"
7.745080847 53.046172133 1131 "Lumbricus terrestris"
7.745080847 53.046172133 1131 "Octolasion tyrtaeum"
7.931080847 53.046172133 1132 "Aporrectodea limicola"
7.931080847 53.046172133 1132 "Aporrectodea longa"
7.931080847 53.046172133 1132 "Aporrectodea rosea"
7.931080847 53.046172133 1132 "Lumbricus rubellus"
7.931080847 53.046172133 1132 "Octolasion tyrtaeum"
8.086080847 53.046172133 1133 "Allolobophora chlorotica"
8.086080847 53.046172133 1133 "Aporrectodea limicola"
8.086080847 53.046172133 1133 "Aporrectodea longa"
8.086080847 53.046172133 1133 "Aporrectodea rosea"
8.086080847 53.046172133 1133 "Dendrobaena rubidus"
8.086080847 53.046172133 1133 "Lumbricus castaneus"
8.086080847 53.046172133 1133 "Lumbricus rubellus"
8.086080847 53.046172133 1133 "Lumbricus terrestris"
8.086080847 53.046172133 1133 "Octolasion lacteum"
8.086080847 53.046172133 1133 "Octolasion tyrtaeum"
8.241080847 53.046172133 1134 "Allolobophora chlorotica"
8.241080847 53.046172133 1134 "Aporrectodea limicola"
8.241080847 53.046172133 1134 "Aporrectodea longa"
8.241080847 53.046172133 1134 "Dendrobaena rubidus"
8.241080847 53.046172133 1134 "Lumbricus castaneus"
8.241080847 53.046172133 1134 "Lumbricus festivus"
8.241080847 53.046172133 1134 "Lumbricus rubellus"
8.241080847 53.046172133 1134 "Lumbricus terrestris"
8.241080847 53.046172133 1134 "Octolasion tyrtaeum"
8.427080847 53.046172133 1135 "Allolobophora chlorotica"
8.427080847 53.046172133 1135 "Aporrectodea limicola"
8.427080847 53.046172133 1135 "Aporrectodea longa"
8.427080847 53.046172133 1135 "Lumbricus castaneus"
8.427080847 53.046172133 1135 "Lumbricus rubellus"
8.427080847 53.046172133 1135 "Lumbricus terrestris"
8.427080847 53.046172133 1135 "Octolasion tyrtaeum"
8.582080847 53.046172133 1136 "Allolobophora chlorotica"
8.582080847 53.046172133 1136 "Aporrectodea caliginosa"
8.582080847 53.046172133 1136 "Aporrectodea limicola"
8.582080847 53.046172133 1136 "Aporrectodea longa"
8.582080847 53.046172133 1136 "Aporrectodea rosea"
8.582080847 53.046172133 1136 "Dendrobaena octaedra"
8.582080847 53.046172133 1136 "Dendrobaena rubidus"
8.582080847 53.046172133 1136 "Lumbricus castaneus"
8.582080847 53.046172133 1136 "Lumbricus festivus"
8.582080847 53.046172133 1136 "Lumbricus rubellus"
8.582080847 53.046172133 1136 "Lumbricus terrestris"
8.582080847 53.046172133 1136 "Octolasion lacteum"
8.582080847 53.046172133 1136 "Octolasion tyrtaeum"
8.923080847 53.046172133 1138 "Allolobophora chlorotica"
8.923080847 53.046172133 1138 "Aporrectodea caliginosa"
8.923080847 53.046172133 1138 "Aporrectodea limicola"
8.923080847 53.046172133 1138 "Aporrectodea longa"
8.923080847 53.046172133 1138 "Aporrectodea rosea"
8.923080847 53.046172133 1138 "Dendrobaena octaedra"
8.923080847 53.046172133 1138 "Dendrobaena rubidus"
8.923080847 53.046172133 1138 "Eisenia fetida"
8.923080847 53.046172133 1138 "Eiseniella tetraedra"
8.923080847 53.046172133 1138 "Lumbricus castaneus"
8.923080847 53.046172133 1138 "Lumbricus festivus"
8.923080847 53.046172133 1138 "Lumbricus rubellus"
8.923080847 53.046172133 1138 "Lumbricus terrestris"
8.923080847 53.046172133 1138 "Octolasion cyaneum"
8.923080847 53.046172133 1138 "Octolasion lacteum"
8.923080847 53.046172133 1138 "Octolasion tyrtaeum"
9.078080847 53.046172133 1139 "Allolobophora chlorotica"
9.078080847 53.046172133 1139 "Aporrectodea caliginosa"
9.078080847 53.046172133 1139 "Aporrectodea limicola"
9.078080847 53.046172133 1139 "Aporrectodea longa"
9.078080847 53.046172133 1139 "Aporrectodea rosea"
9.078080847 53.046172133 1139 "Dendrobaena octaedra"
9.078080847 53.046172133 1139 "Dendrobaena rubidus"
9.078080847 53.046172133 1139 "Eiseniella tetraedra"
9.078080847 53.046172133 1139 "Lumbricus castaneus"
9.078080847 53.046172133 1139 "Lumbricus festivus"
9.078080847 53.046172133 1139 "Lumbricus rubellus"
9.078080847 53.046172133 1139 "Lumbricus terrestris"
9.078080847 53.046172133 1139 "Octolasion lacteum"
9.078080847 53.046172133 1139 "Octolasion tyrtaeum"
9.264080847 53.046172133 1140 "Dendrobaena octaedra"
9.264080847 53.046172133 1140 "Dendrobaena rubidus"
9.264080847 53.046172133 1140 "Lumbricus castaneus"
9.264080847 53.046172133 1140 "Lumbricus rubellus"
9.264080847 53.046172133 1140 "Lumbricus terrestris"
9.419080847 53.046172133 1141 "Lumbricus terrestris"
9.574080847 53.046172133 1142 "Allolobophora chlorotica"
9.574080847 53.046172133 1142 "Aporrectodea caliginosa"
9.574080847 53.046172133 1142 "Aporrectodea limicola"
9.574080847 53.046172133 1142 "Aporrectodea longa"
9.574080847 53.046172133 1142 "Dendrobaena rubidus"
9.574080847 53.046172133 1142 "Lumbricus castaneus"
9.574080847 53.046172133 1142 "Lumbricus festivus"
9.574080847 53.046172133 1142 "Lumbricus rubellus"
9.574080847 53.046172133 1142 "Lumbricus terrestris"
9.574080847 53.046172133 1142 "Octolasion lacteum"
9.574080847 53.046172133 1142 "Octolasion tyrtaeum"
9.760080847 53.046172133 1143 "Lumbricus rubellus"
9.760080847 53.046172133 1143 "Lumbricus terrestris"
9.915080847 53.046172133 1144 "Dendrobaena octaedra"
9.915080847 53.046172133 1144 "Dendrobaena rubidus"
9.915080847 53.046172133 1144 "Lumbricus castaneus"
9.915080847 53.046172133 1144 "Lumbricus rubellus"
9.915080847 53.046172133 1144 "Lumbricus terrestris"
10.256080847 53.046172133 1146 "Aporrectodea longa"
10.256080847 53.046172133 1146 "Dendrobaena rubidus"
10.256080847 53.046172133 1146 "Lumbricus castaneus"
10.256080847 53.046172133 1146 "Lumbricus festivus"
10.256080847 53.046172133 1146 "Lumbricus rubellus"
10.256080847 53.046172133 1146 "Lumbricus terrestris"
10.256080847 53.046172133 1146 "Octolasion lacteum"
10.411080847 53.046172133 1147 "Allolobophora chlorotica"
10.411080847 53.046172133 1147 "Aporrectodea caliginosa"
10.411080847 53.046172133 1147 "Aporrectodea longa"
10.411080847 53.046172133 1147 "Aporrectodea rosea"
10.411080847 53.046172133 1147 "Dendrobaena rubidus"
10.411080847 53.046172133 1147 "Lumbricus castaneus"
10.411080847 53.046172133 1147 "Lumbricus rubellus"
10.411080847 53.046172133 1147 "Lumbricus terrestris"
10.411080847 53.046172133 1147 "Octolasion lacteum"
10.597080847 53.046172133 1148 "Aporrectodea longa"
10.597080847 53.046172133 1148 "Aporrectodea rosea"
10.597080847 53.046172133 1148 "Dendrobaena rubidus"
10.597080847 53.046172133 1148 "Lumbricus castaneus"
10.597080847 53.046172133 1148 "Lumbricus rubellus"
10.597080847 53.046172133 1148 "Lumbricus terrestris"
10.597080847 53.046172133 1148 "Octolasion lacteum"
10.597080847 53.046172133 1148 "Octolasion tyrtaeum"
10.907080847 53.046172133 1150 "Dendrobaena rubidus"
11.093080847 53.046172133 1151 "Aporrectodea limicola"
11.093080847 53.046172133 1151 "Aporrectodea longa"
11.093080847 53.046172133 1151 "Lumbricus rubellus"
11.093080847 53.046172133 1151 "Lumbricus terrestris"
11.093080847 53.046172133 1151 "Octolasion tyrtaeum"
11.248080847 53.046172133 1152 "Lumbricus rubellus"
11.248080847 53.046172133 1152 "Octolasion tyrtaeum"
11.589080847 53.046172133 1154 "Allolobophora chlorotica"
11.589080847 53.046172133 1154 "Aporrectodea caliginosa"
11.589080847 53.046172133 1154 "Aporrectodea limicola"
11.589080847 53.046172133 1154 "Aporrectodea longa"
11.589080847 53.046172133 1154 "Aporrectodea rosea"
11.589080847 53.046172133 1154 "Dendrobaena octaedra"
11.589080847 53.046172133 1154 "Dendrobaena rubidus"
11.589080847 53.046172133 1154 "Lumbricus castaneus"
11.589080847 53.046172133 1154 "Lumbricus festivus"
11.589080847 53.046172133 1154 "Lumbricus rubellus"
11.589080847 53.046172133 1154 "Lumbricus terrestris"
11.589080847 53.046172133 1154 "Octolasion lacteum"
11.589080847 53.046172133 1154 "Octolasion tyrtaeum"
11.744080847 53.046172133 1155 "Allolobophora chlorotica"
11.744080847 53.046172133 1155 "Aporrectodea limicola"
11.744080847 53.046172133 1155 "Aporrectodea rosea"
11.744080847 53.046172133 1155 "Dendrobaena octaedra"
11.744080847 53.046172133 1155 "Dendrobaena rubidus"
11.744080847 53.046172133 1155 "Lumbricus castaneus"
11.744080847 53.046172133 1155 "Lumbricus rubellus"
11.744080847 53.046172133 1155 "Lumbricus terrestris"
11.744080847 53.046172133 1155 "Octolasion tyrtaeum"
11.930080847 53.046172133 1156 "Lumbricus rubellus"
11.930080847 53.046172133 1156 "Lumbricus terrestris"
11.930080847 53.046172133 1156 "Octolasion tyrtaeum"
12.085080847 53.046172133 1157 "Lumbricus terrestris"
12.085080847 53.046172133 1157 "Octolasion tyrtaeum"
12.240080847 53.046172133 1158 "Lumbricus terrestris"
12.426080847 53.046172133 1159 "Octolasion tyrtaeum"
12.922080847 53.046172133 1162 "Dendrobaena octaedra"
12.922080847 53.046172133 1162 "Dendrobaena rubidus"
13.263080847 53.046172133 1164 "Lumbricus terrestris"
13.263080847 53.046172133 1164 "Octolasion tyrtaeum"
13.573080847 53.046172133 1166 "Dendrobaena octaedra"
13.573080847 53.046172133 1166 "Dendrobaena rubidus"
13.914080847 53.046172133 1168 "Dendrobaena octaedra"
13.914080847 53.046172133 1168 "Dendrobaena rubidus"
14.255080847 53.046172133 1170 "Allolobophora chlorotica"
14.255080847 53.046172133 1170 "Aporrectodea caliginosa"
14.255080847 53.046172133 1170 "Aporrectodea limicola"
14.255080847 53.046172133 1170 "Aporrectodea longa"
14.255080847 53.046172133 1170 "Aporrectodea rosea"
14.255080847 53.046172133 1170 "Dendrobaena octaedra"
14.255080847 53.046172133 1170 "Dendrobaena rubidus"
14.255080847 53.046172133 1170 "Eisenia fetida"
14.255080847 53.046172133 1170 "Lumbricus castaneus"
14.255080847 53.046172133 1170 "Lumbricus festivus"
14.255080847 53.046172133 1170 "Lumbricus rubellus"
14.255080847 53.046172133 1170 "Lumbricus terrestris"
14.255080847 53.046172133 1170 "Octolasion cyaneum"
14.255080847 53.046172133 1170 "Octolasion lacteum"
14.255080847 53.046172133 1170 "Octolasion tyrtaeum"
7.249080847 52.953172133 1184 "Allolobophora chlorotica"
7.249080847 52.953172133 1184 "Aporrectodea limicola"
7.249080847 52.953172133 1184 "Aporrectodea longa"
7.249080847 52.953172133 1184 "Aporrectodea rosea"
7.249080847 52.953172133 1184 "Lumbricus rubellus"
7.249080847 52.953172133 1184 "Octolasion tyrtaeum"
7.590080847 52.953172133 1186 "Aporrectodea limicola"
7.590080847 52.953172133 1186 "Lumbricus rubellus"
7.590080847 52.953172133 1186 "Octolasion tyrtaeum"
7.745080847 52.953172133 1187 "Lumbricus rubellus"
7.745080847 52.953172133 1187 "Lumbricus terrestris"
7.745080847 52.953172133 1187 "Octolasion tyrtaeum"
7.931080847 52.953172133 1188 "Aporrectodea limicola"
7.931080847 52.953172133 1188 "Lumbricus castaneus"
7.931080847 52.953172133 1188 "Lumbricus rubellus"
7.931080847 52.953172133 1188 "Lumbricus terrestris"
7.931080847 52.953172133 1188 "Octolasion tyrtaeum"
8.086080847 52.953172133 1189 "Aporrectodea limicola"
8.086080847 52.953172133 1189 "Lumbricus rubellus"
8.086080847 52.953172133 1189 "Octolasion tyrtaeum"
8.241080847 52.953172133 1190 "Allolobophora chlorotica"
8.241080847 52.953172133 1190 "Aporrectodea limicola"
8.241080847 52.953172133 1190 "Aporrectodea longa"
8.241080847 52.953172133 1190 "Lumbricus castaneus"
8.241080847 52.953172133 1190 "Lumbricus rubellus"
8.241080847 52.953172133 1190 "Lumbricus terrestris"
8.241080847 52.953172133 1190 "Octolasion tyrtaeum"
8.427080847 52.953172133 1191 "Allolobophora chlorotica"
8.427080847 52.953172133 1191 "Aporrectodea limicola"
8.427080847 52.953172133 1191 "Aporrectodea longa"
8.427080847 52.953172133 1191 "Lumbricus castaneus"
8.427080847 52.953172133 1191 "Lumbricus rubellus"
8.427080847 52.953172133 1191 "Lumbricus terrestris"
8.427080847 52.953172133 1191 "Octolasion tyrtaeum"
8.582080847 52.953172133 1192 "Allolobophora chlorotica"
8.582080847 52.953172133 1192 "Aporrectodea caliginosa"
8.582080847 52.953172133 1192 "Aporrectodea limicola"
8.582080847 52.953172133 1192 "Aporrectodea longa"
8.582080847 52.953172133 1192 "Aporrectodea rosea"
8.582080847 52.953172133 1192 "Dendrobaena rubidus"
8.582080847 52.953172133 1192 "Lumbricus castaneus"
8.582080847 52.953172133 1192 "Lumbricus festivus"
8.582080847 52.953172133 1192 "Lumbricus rubellus"
8.582080847 52.953172133 1192 "Lumbricus terrestris"
8.923080847 52.953172133 1194 "Allolobophora chlorotica"
8.923080847 52.953172133 1194 "Aporrectodea caliginosa"
8.923080847 52.953172133 1194 "Aporrectodea limicola"
8.923080847 52.953172133 1194 "Aporrectodea longa"
8.923080847 52.953172133 1194 "Aporrectodea rosea"
8.923080847 52.953172133 1194 "Dendrobaena rubidus"
8.923080847 52.953172133 1194 "Lumbricus castaneus"
8.923080847 52.953172133 1194 "Lumbricus festivus"
8.923080847 52.953172133 1194 "Lumbricus rubellus"
8.923080847 52.953172133 1194 "Lumbricus terrestris"
8.923080847 52.953172133 1194 "Octolasion lacteum"
8.923080847 52.953172133 1194 "Octolasion tyrtaeum"
9.078080847 52.953172133 1195 "Allolobophora chlorotica"
9.078080847 52.953172133 1195 "Aporrectodea caliginosa"
9.078080847 52.953172133 1195 "Aporrectodea limicola"
9.078080847 52.953172133 1195 "Aporrectodea longa"
9.078080847 52.953172133 1195 "Aporrectodea rosea"
9.078080847 52.953172133 1195 "Dendrobaena rubidus"
9.078080847 52.953172133 1195 "Eiseniella tetraedra"
9.078080847 52.953172133 1195 "Lumbricus castaneus"
9.078080847 52.953172133 1195 "Lumbricus festivus"
9.078080847 52.953172133 1195 "Lumbricus rubellus"
9.078080847 52.953172133 1195 "Lumbricus terrestris"
9.078080847 52.953172133 1195 "Octolasion cyaneum"
9.078080847 52.953172133 1195 "Octolasion lacteum"
9.078080847 52.953172133 1195 "Octolasion tyrtaeum"
9.264080847 52.953172133 1196 "Allolobophora chlorotica"
9.264080847 52.953172133 1196 "Aporrectodea limicola"
9.264080847 52.953172133 1196 "Aporrectodea longa"
9.264080847 52.953172133 1196 "Aporrectodea rosea"
9.264080847 52.953172133 1196 "Dendrobaena octaedra"
9.264080847 52.953172133 1196 "Dendrobaena rubidus"
9.264080847 52.953172133 1196 "Lumbricus castaneus"
9.264080847 52.953172133 1196 "Lumbricus festivus"
9.264080847 52.953172133 1196 "Lumbricus rubellus"
9.264080847 52.953172133 1196 "Lumbricus terrestris"
9.264080847 52.953172133 1196 "Octolasion lacteum"
9.264080847 52.953172133 1196 "Octolasion tyrtaeum"
9.419080847 52.953172133 1197 "Lumbricus castaneus"
9.419080847 52.953172133 1197 "Lumbricus rubellus"
9.419080847 52.953172133 1197 "Lumbricus terrestris"
9.419080847 52.953172133 1197 "Octolasion tyrtaeum"
9.574080847 52.953172133 1198 "Dendrobaena rubidus"
9.574080847 52.953172133 1198 "Lumbricus terrestris"
9.760080847 52.953172133 1199 "Aporrectodea longa"
9.760080847 52.953172133 1199 "Dendrobaena rubidus"
9.760080847 52.953172133 1199 "Lumbricus castaneus"
9.760080847 52.953172133 1199 "Lumbricus rubellus"
9.760080847 52.953172133 1199 "Lumbricus terrestris"
9.915080847 52.953172133 1200 "Dendrobaena octaedra"
9.915080847 52.953172133 1200 "Dendrobaena rubidus"
9.915080847 52.953172133 1200 "Lumbricus rubellus"
10.256080847 52.953172133 1202 "Dendrobaena rubidus"
10.411080847 52.953172133 1203 "Aporrectodea longa"
10.411080847 52.953172133 1203 "Dendrobaena rubidus"
10.411080847 52.953172133 1203 "Lumbricus castaneus"
10.411080847 52.953172133 1203 "Lumbricus rubellus"
10.411080847 52.953172133 1203 "Lumbricus terrestris"
10.597080847 52.953172133 1204 "Allolobophora chlorotica"
10.597080847 52.953172133 1204 "Aporrectodea caliginosa"
10.597080847 52.953172133 1204 "Aporrectodea longa"
10.597080847 52.953172133 1204 "Aporrectodea rosea"
10.597080847 52.953172133 1204 "Dendrobaena rubidus"
10.597080847 52.953172133 1204 "Lumbricus castaneus"
10.597080847 52.953172133 1204 "Lumbricus rubellus"
10.597080847 52.953172133 1204 "Lumbricus terrestris"
10.597080847 52.953172133 1204 "Octolasion lacteum"
10.597080847 52.953172133 1204 "Octolasion tyrtaeum"
10.907080847 52.953172133 1206 "Dendrobaena rubidus"
10.907080847 52.953172133 1206 "Lumbricus castaneus"
10.907080847 52.953172133 1206 "Lumbricus rubellus"
10.907080847 52.953172133 1206 "Lumbricus terrestris"
11.093080847 52.953172133 1207 "Allolobophora chlorotica"
11.093080847 52.953172133 1207 "Aporrectodea caliginosa"
11.093080847 52.953172133 1207 "Aporrectodea limicola"
11.093080847 52.953172133 1207 "Aporrectodea longa"
11.093080847 52.953172133 1207 "Aporrectodea rosea"
11.093080847 52.953172133 1207 "Lumbricus castaneus"
11.093080847 52.953172133 1207 "Lumbricus festivus"
11.093080847 52.953172133 1207 "Lumbricus rubellus"
11.093080847 52.953172133 1207 "Lumbricus terrestris"
11.093080847 52.953172133 1207 "Octolasion tyrtaeum"
11.248080847 52.953172133 1208 "Lumbricus rubellus"
11.248080847 52.953172133 1208 "Lumbricus terrestris"
11.248080847 52.953172133 1208 "Octolasion tyrtaeum"
11.589080847 52.953172133 1210 "Octolasion tyrtaeum"
11.744080847 52.953172133 1211 "Allolobophora chlorotica"
11.744080847 52.953172133 1211 "Aporrectodea longa"
11.744080847 52.953172133 1211 "Aporrectodea rosea"
11.744080847 52.953172133 1211 "Lumbricus castaneus"
11.744080847 52.953172133 1211 "Lumbricus rubellus"
11.744080847 52.953172133 1211 "Lumbricus terrestris"
11.744080847 52.953172133 1211 "Octolasion tyrtaeum"
11.930080847 52.953172133 1212 "Aporrectodea caliginosa"
11.930080847 52.953172133 1212 "Aporrectodea limicola"
11.930080847 52.953172133 1212 "Dendrobaena rubidus"
11.930080847 52.953172133 1212 "Lumbricus rubellus"
11.930080847 52.953172133 1212 "Lumbricus terrestris"
11.930080847 52.953172133 1212 "Octolasion tyrtaeum"
12.240080847 52.953172133 1214 "Aporrectodea caliginosa"
12.240080847 52.953172133 1214 "Aporrectodea longa"
12.240080847 52.953172133 1214 "Aporrectodea rosea"
12.240080847 52.953172133 1214 "Dendrobaena rubidus"
12.240080847 52.953172133 1214 "Lumbricus castaneus"
12.240080847 52.953172133 1214 "Lumbricus rubellus"
12.240080847 52.953172133 1214 "Lumbricus terrestris"
12.240080847 52.953172133 1214 "Octolasion tyrtaeum"
12.426080847 52.953172133 1215 "Lumbricus rubellus"
12.426080847 52.953172133 1215 "Lumbricus terrestris"
12.426080847 52.953172133 1215 "Octolasion tyrtaeum"
12.581080847 52.953172133 1216 "Octolasion tyrtaeum"
12.922080847 52.953172133 1218 "Dendrobaena octaedra"
12.922080847 52.953172133 1218 "Dendrobaena rubidus"
13.077080847 52.953172133 1219 "Octolasion tyrtaeum"
13.263080847 52.953172133 1220 "Octolasion tyrtaeum"
13.418080847 52.953172133 1221 "Dendrobaena octaedra"
13.418080847 52.953172133 1221 "Lumbricus rubellus"
13.418080847 52.953172133 1221 "Lumbricus terrestris"
13.418080847 52.953172133 1221 "Octolasion tyrtaeum"
13.573080847 52.953172133 1222 "Dendrobaena octaedra"
13.573080847 52.953172133 1222 "Dendrobaena rubidus"
13.759080847 52.953172133 1223 "Dendrobaena octaedra"
13.759080847 52.953172133 1223 "Dendrobaena rubidus"
14.255080847 52.953172133 1226 "Dendrobaena octaedra"
14.255080847 52.953172133 1226 "Dendrobaena rubidus"
7.094080847 52.860172133 1239 "Allolobophora chlorotica"
7.094080847 52.860172133 1239 "Aporrectodea limicola"
7.094080847 52.860172133 1239 "Aporrectodea longa"
7.094080847 52.860172133 1239 "Dendrobaena rubidus"
7.094080847 52.860172133 1239 "Lumbricus festivus"
7.094080847 52.860172133 1239 "Lumbricus rubellus"
7.094080847 52.860172133 1239 "Lumbricus terrestris"
7.094080847 52.860172133 1239 "Octolasion lacteum"
7.094080847 52.860172133 1239 "Octolasion tyrtaeum"
7.249080847 52.860172133 1240 "Aporrectodea limicola"
7.249080847 52.860172133 1240 "Lumbricus rubellus"
7.590080847 52.860172133 1242 "Allolobophora chlorotica"
7.590080847 52.860172133 1242 "Aporrectodea limicola"
7.590080847 52.860172133 1242 "Aporrectodea longa"
7.590080847 52.860172133 1242 "Aporrectodea rosea"
7.590080847 52.860172133 1242 "Lumbricus castaneus"
7.590080847 52.860172133 1242 "Lumbricus rubellus"
7.590080847 52.860172133 1242 "Lumbricus terrestris"
7.590080847 52.860172133 1242 "Octolasion tyrtaeum"
7.745080847 52.860172133 1243 "Allolobophora chlorotica"
7.745080847 52.860172133 1243 "Aporrectodea limicola"
7.745080847 52.860172133 1243 "Aporrectodea longa"
7.745080847 52.860172133 1243 "Lumbricus castaneus"
7.745080847 52.860172133 1243 "Lumbricus rubellus"
7.745080847 52.860172133 1243 "Octolasion tyrtaeum"
7.931080847 52.860172133 1244 "Aporrectodea limicola"
7.931080847 52.860172133 1244 "Lumbricus rubellus"
7.931080847 52.860172133 1244 "Lumbricus terrestris"
7.931080847 52.860172133 1244 "Octolasion tyrtaeum"
8.086080847 52.860172133 1245 "Allolobophora chlorotica"
8.086080847 52.860172133 1245 "Aporrectodea limicola"
8.086080847 52.860172133 1245 "Aporrectodea longa"
8.086080847 52.860172133 1245 "Dendrobaena rubidus"
8.086080847 52.860172133 1245 "Lumbricus castaneus"
8.086080847 52.860172133 1245 "Lumbricus rubellus"
8.086080847 52.860172133 1245 "Lumbricus terrestris"
8.086080847 52.860172133 1245 "Octolasion tyrtaeum"
8.241080847 52.860172133 1246 "Lumbricus castaneus"
8.241080847 52.860172133 1246 "Lumbricus rubellus"
8.241080847 52.860172133 1246 "Lumbricus terrestris"
8.427080847 52.860172133 1247 "Allolobophora chlorotica"
8.427080847 52.860172133 1247 "Aporrectodea caliginosa"
8.427080847 52.860172133 1247 "Aporrectodea limicola"
8.427080847 52.860172133 1247 "Aporrectodea longa"
8.427080847 52.860172133 1247 "Aporrectodea rosea"
8.427080847 52.860172133 1247 "Dendrobaena rubidus"
8.427080847 52.860172133 1247 "Eiseniella tetraedra"
8.427080847 52.860172133 1247 "Lumbricus castaneus"
8.427080847 52.860172133 1247 "Lumbricus festivus"
8.427080847 52.860172133 1247 "Lumbricus rubellus"
8.427080847 52.860172133 1247 "Lumbricus terrestris"
8.427080847 52.860172133 1247 "Octolasion lacteum"
8.427080847 52.860172133 1247 "Octolasion tyrtaeum"
8.582080847 52.860172133 1248 "Aporrectodea limicola"
8.582080847 52.860172133 1248 "Aporrectodea longa"
8.582080847 52.860172133 1248 "Lumbricus castaneus"
8.582080847 52.860172133 1248 "Lumbricus rubellus"
8.923080847 52.860172133 1250 "Allolobophora chlorotica"
8.923080847 52.860172133 1250 "Aporrectodea caliginosa"
8.923080847 52.860172133 1250 "Aporrectodea limicola"
8.923080847 52.860172133 1250 "Aporrectodea longa"
